0x2000 {}
0x323f {7860,7860,21,21,1,1,1,1}
0x3243 {5101,77,50,18,7}
0x3245 {16369,104,33,7,7}
0x3247 {2032,2032,9,9,4,4}
0x3249 {181,181,54,17,3}
0x324b {8177,8177,17,17,3,3}
0x324d {826,826,10,10,3,3}
0x324f {16369,447,38,5,5,5,1}
0x3253 {8174,8174,17,17,7,7}
0x3255 {3052,3052,14,14,3,3}
0x3257 {15827,468,20,13,8,3,3}
0x3259 {8176,8176,18,18,3,3}
0x325b {49,49,10,10,7,3,3}
0x325d {1057,275,19,8,8,3,3}
0x325f {8177,8177,10,10,6,6,1,1}
0x3263 {1939,1939,8,8,8,8}
0x3265 {2716,2716,30,30,3,3}
0x3267 {113,113,35,15,3,3,1}
0x3269 {8177,8177,27,27,3,3}
0x326b {5101,311,56,7,7,4,3}
0x326d {4081,138,29,27,3,2,2}
0x326f {126,126,10,10,6,6,1,1}
0x3273 {16369,129,43,9,6,3,1}
0x3275 {1939,157,43,7,6,4,3}
0x3277 {2373,2373,16,16,7,7,1,1}
0x3279 {15827,400,14,12,3,3,1}
0x327b {2716,2716,5,5,5,5,1,1}
0x327d {8177,8177,6,6,5,5,1,1}
0x327f {1006,210,30,13,1,1,1,1,1}
0x3283 {2032,164,28,10,9}
0x3285 {16369,85,10,7,6}
0x3287 {8177,8177,9,9,5,5}
0x328b {6496,6496,21,21,4,4}
0x328d {6127,6127,27,27,4,4}
0x328f {15827,123,14,7,6,4,1}
0x3293 {2621,2621,14,14,6,6}
0x3295 {220,220,27,27,3,3}
0x3297 {296,296,12,4,4,3,3}
0x3299 {7651,7651,3,3,3,3}
0x329b {16369,347,14,14,5,4,3}
0x329d {16369,340,52,12,8,4,3}
0x329f {238,238,40,40,3,3,1,1}
0x32a3 {4078,4078,19,19,6,6}
0x32a5 {875,875,14,14,3,3}
0x32a7 {4081,57,39,6,3,3,3}
0x32a9 {46,46,3,3,3,3}
0x32ab {15827,185,30,12,3,3,2}
0x32ad {16369,136,13,13,3,2,2}
0x32af {1129,1129,5,5,3,3,2,2}
0x32b3 {1176,52,18,9,3,3,3}
0x32b5 {4081,155,19,16,3,2,2}
0x32b7 {8176,8176,15,15,5,5,2,2}
0x32b9 {5101,363,10,10,3,3,3}
0x32bb {6127,6127,22,22,3,3,2,2}
0x32bd {7798,7798,24,24,4,4,2,2}
0x32bf {13321,92,57,5,3,3,1,1,1}
0x32c3 {8177,8177,20,20,7,7}
0x32c5 {1006,1006,11,11,4,4}
0x32c7 {14315,152,33,7,6,4,1}
0x32cb {11797,159,51,3,3,3,3}
0x32cd {854,34,34,17,3,2,2}
0x32cf {896,896,22,22,3,3,1,1}
0x32d3 {5447,227,6,6,6,5,3}
0x32d5 {301,301,31,9,3,2,2}
0x32d7 {112,112,16,16,7,7,2,2}
0x32d9 {1351,186,22,7,3,2,2}
0x32db {8174,8174,39,39,2,2,2,2}
0x32dd {916,916,6,6,2,2,2,2}
0x32df {16369,129,46,11,6,5,1,1,1}
0x32e3 {14315,183,42,15,4,3,1}
0x32e5 {2249,45,19,3,3,3,3}
0x32e7 {394,394,8,8,3,3,1,1}
0x32e9 {115,72,72,16,8,4,3}
0x32eb {91,91,12,12,3,3,2,2}
0x32ed {7860,7860,19,19,2,2,2,2}
0x32ef {241,156,32,11,6,3,1,1,1}
0x32f3 {616,616,45,45,3,3,1,1}
0x32f5 {8177,8177,29,29,4,4,2,2}
0x32f7 {16369,181,24,4,4,3,1,1,1}
0x32f9 {7126,7126,29,29,3,3,1,1}
0x32fb {16369,117,60,17,6,3,1,1,1}
0x32fd {5320,80,46,12,8,4,1,1,1}
0x32ff {8177,8177,33,33,1,1,1,1,1,1}
0x3303 {16369,383,20,20,1}
0x3305 {2590,206,25,9,3}
0x3307 {8174,8174,12,12,1,1}
0x330b {6127,6127,24,24,7,7}
0x330d {2716,2716,12,12,2,2}
0x330f {5341,136,55,16,1,1,1}
0x3313 {7860,7860,25,25,6,6}
0x3315 {8177,8177,15,15,3,3}
0x3317 {3241,156,18,18,7,4,1}
0x3319 {58,58,3,3,3,3}
0x331b {301,301,24,9,7,2,1}
0x331d {16369,361,27,16,8,2,1}
0x331f {7147,7147,41,41,1,1,1,1}
0x3323 {8177,8177,29,29,8,8}
0x3325 {2526,2526,26,26,3,3}
0x3327 {5447,113,45,9,3,3,1}
0x332b {3556,40,40,8,3,3,3}
0x332d {3556,52,43,14,3,2,2}
0x332f {88,88,18,18,3,3,1,1}
0x3333 {11797,302,3,3,3,3,1}
0x3335 {16369,212,3,3,3,2,2}
0x3337 {8177,8177,26,26,3,3,1,1}
0x3339 {5447,149,3,3,3,3,1}
0x333b {3542,3542,23,23,4,4,1,1}
0x333d {6127,6127,15,15,3,3,1,1}
0x333f {1771,85,3,3,1,1,1,1,1}
0x3343 {70,70,9,9,9,9}
0x3345 {8177,8177,33,33,6,6}
0x3347 {5447,440,24,10,5,5,1}
0x334b {16369,97,8,8,4,4,3}
0x334d {241,241,17,11,3,2,2}
0x334f {2373,2373,33,33,3,3,1,1}
0x3353 {16369,269,8,5,3,3,3}
0x3355 {16369,160,3,3,3,2,2}
0x3357 {7860,7860,24,24,3,3,2,2}
0x3359 {56,56,3,3,3,2,2}
0x335b {1081,1081,22,22,2,2,2,2}
0x335d {110,110,21,21,2,2,2,2}
0x335f {4081,167,28,6,3,3,1,1,1}
0x3363 {1939,1939,24,7,6,2,1}
0x3365 {15827,240,24,7,3,2,2}
0x3367 {1891,1891,11,11,3,3,1,1}
0x336b {896,896,15,15,2,2,2,2}
0x336d {2373,2373,2,2,2,2,2,2}
0x336f {16369,159,27,18,8,2,1,1,1}
0x3373 {8177,8177,7,7,7,7,1,1}
0x3375 {5320,5320,14,14,2,2,2,2}
0x3377 {14315,139,9,9,5,2,1,1,1}
0x3379 {7987,7987,16,16,3,3,1,1}
0x337b {2032,140,45,9,7,2,1,1,1}
0x337d {616,66,12,10,10,2,1,1,1}
0x337f {3706,3706,26,26,1,1,1,1,1,1}
0x3383 {513,513,21,21,1,1}
0x3385 {496,496,27,27,5,5}
0x3387 {2032,234,31,17,1,1,1}
0x338b {1939,88,28,5,5,3,1}
0x338d {16369,173,31,15,12,2,1}
0x338f {7606,7606,24,24,1,1,1,1}
0x3393 {14315,65,24,11,10,3,1}
0x3395 {11797,50,11,8,3,3,3}
0x3397 {7987,7987,10,10,3,3,1,1}
0x339b {2032,2032,17,17,7,7,1,1}
0x339d {7147,7147,29,29,5,5,1,1}
0x339f {451,451,25,13,1,1,1,1,1}
0x33a3 {4081,20,20,18,8,3,1}
0x33a5 {16369,146,31,6,4,4,3}
0x33a7 {14,14,7,7,3,3,1,1}
0x33ab {8177,8177,9,9,7,7,2,2}
0x33ad {1510,1510,22,22,2,2,2,2}
0x33af {16369,209,38,5,5,5,1,1,1}
0x33b3 {490,490,5,5,5,5,1,1}
0x33b5 {2621,2621,41,41,2,2,2,2}
0x33b7 {5101,227,12,9,7,2,1,1,1}
0x33b9 {112,112,50,50,4,4,1,1}
0x33bb {16369,221,23,18,4,2,1,1,1}
0x33bd {14315,181,53,13,7,2,1,1,1}
0x33bf {6127,6127,36,36,1,1,1,1,1,1}
0x33c3 {5101,169,51,17,1,1,1}
0x33c5 {14315,146,30,19,7,6,1}
0x33c7 {7891,7891,26,26,1,1,1,1}
0x33cb {8174,8174,23,23,3,3,1,1}
0x33cd {8177,8177,23,23,3,3,1,1}
0x33cf {1519,219,17,17,1,1,1,1,1}
0x33d3 {406,406,30,30,3,3,1,1}
0x33d5 {154,154,11,11,3,3,2,2}
0x33d7 {5447,289,19,19,5,4,1,1,1}
0x33db {5447,413,11,11,7,2,1,1,1}
0x33dd {241,241,12,8,8,2,1,1,1}
0x33df {8176,8176,42,42,1,1,1,1,1,1}
0x33e3 {496,496,17,17,1,1,1,1}
0x33e5 {1891,1891,8,8,3,3,1,1}
0x33e7 {113,113,22,19,1,1,1,1,1}
0x33eb {11797,168,24,8,8,5,1,1,1}
0x33ed {1771,235,25,8,8,2,1,1,1}
0x33ef {513,513,24,24,1,1,1,1,1,1}
0x33f3 {5447,260,62,8,1,1,1,1,1}
0x33f5 {5447,221,14,14,3,3,1,1,1}
0x33f7 {1006,1006,26,26,1,1,1,1,1,1}
0x33f9 {52,52,3,3,1,1,1,1,1}
0x33fb {7147,7147,31,31,1,1,1,1,1,1}
0x33fd {8176,8176,21,21,1,1,1,1,1,1}
0x33ff {1939,1939,1,1,1,1,1,1,1,1,1}
0x3403 {7651,7651,36,36}
0x3405 {172,172,20,20}
0x3407 {1057,411,23,15,1}
0x340b {1519,207,8,7,4}
0x340d {5447,151,45,2,2}
0x340f {3542,3542,30,30,1,1}
0x3413 {113,113,113,15,6}
0x3415 {367,28,19,7,7}
0x3417 {6127,6127,16,16,6,6}
0x341b {8176,8176,22,22,2,2}
0x341d {2541,2541,26,26,2,2}
0x341f {5101,352,33,16,1,1,1}
0x3423 {4431,4431,47,12,6}
0x3425 {637,637,32,12,5}
0x3427 {8176,8176,20,20,5,5}
0x342b {1567,1567,21,21,5,5}
0x342d {4074,4074,25,25,2,2}
0x342f {805,207,31,10,6,5,1}
0x3433 {1510,1510,18,18,5,5}
0x3435 {2373,2373,6,6,2,2}
0x3437 {5447,181,25,7,5,2,1}
0x343b {16369,179,43,13,9,2,1}
0x343d {1351,71,35,16,5,2,1}
0x343f {7147,7147,13,13,1,1,1,1}
0x3443 {181,116,35,8,8}
0x3445 {29,29,29,29,6}
0x3447 {7891,7891,29,29,5,5}
0x344b {1002,1002,15,15,4,4}
0x344d {112,112,34,34,5,5}
0x344f {16369,150,19,10,6,4,1}
0x3453 {7651,7651,28,28,5,5}
0x3455 {7606,7606,37,37,5,5}
0x3457 {1771,1771,28,28,8,4,2}
0x345b {15827,153,29,11,4,2,2}
0x345d {5341,75,31,9,5,2,2}
0x345f {616,616,13,13,4,4,1,1}
0x3463 {1008,1008,27,27,4,4}
0x3465 {8177,8177,30,30,4,4}
0x3467 {616,236,35,19,9,8,1}
0x346b {15827,53,4,4,4,2,2}
0x346d {14315,71,39,2,2,2,2}
0x346f {2653,2653,14,14,4,4,1,1}
0x3473 {15827,157,29,10,4,3,1}
0x3475 {241,156,33,20,6,2,2}
0x3477 {1102,1102,16,16,6,6,1,1}
0x347b {1771,1771,29,29,5,5,1,1}
0x347d {616,616,20,20,5,5,1,1}
0x347f {16369,135,43,13,1,1,1,1,1}
0x3483 {5447,292,27,11,6}
0x3487 {826,826,29,29,5,5}
0x348b {2653,2653,5,5,4,4}
0x348d {8176,8176,14,14,5,5}
0x348f {5341,185,23,8,6,5,1}
0x3493 {1008,1008,13,13,3,3}
0x3495 {6127,6127,7,7,5,5}
0x3497 {16369,197,49,18,8,4,3}
0x349b {172,110,7,7,7,3,3}
0x349d {13321,85,9,9,6,3,3}
0x349f {2621,2621,22,22,6,6,1,1}
0x34a3 {6127,6127,19,19,4,4}
0x34a5 {110,110,21,21,4,4}
0x34a7 {616,616,13,13,7,3,3}
0x34ab {5447,99,47,16,8,8,2}
0x34ad {4081,35,35,16,7,2,2}
0x34af {496,496,38,38,5,5,2,2}
0x34b3 {224,224,17,5,5,5,3}
0x34b5 {16369,107,48,9,7,2,2}
0x34b7 {7891,7891,12,12,5,5,2,2}
0x34bb {8174,8174,30,30,4,4,2,2}
0x34bd {8177,8177,15,15,4,4,2,2}
0x34bf {1519,164,31,7,4,4,1,1,1}
0x34c3 {1350,1350,20,20,7,7}
0x34c7 {16369,95,26,15,8,4,1}
0x34cb {196,36,15,15,4,4,3}
0x34cd {5447,28,28,14,3,2,2}
0x34cf {358,358,18,18,3,3,1,1}
0x34d3 {11797,53,45,3,3,3,3}
0x34d5 {16369,203,19,18,3,2,2}
0x34d7 {8176,8176,4,4,4,4,2,2}
0x34db {301,301,11,11,2,2,2,2}
0x34dd {238,238,25,25,2,2,2,2}
0x34df {15827,183,45,9,9,4,1,1,1}
0x34e3 {5447,141,67,16,4,3,1}
0x34e5 {76,76,9,9,5,5,3}
0x34e7 {637,637,13,13,3,3,1,1}
0x34eb {2032,2032,18,18,3,3,2,2}
0x34ed {1081,1081,27,27,2,2,2,2}
0x34ef {14315,167,28,21,8,3,1,1,1}
0x34f3 {8177,8177,22,22,3,3,1,1}
0x34f5 {1008,1008,9,9,6,6,2,2}
0x34f7 {1351,311,47,12,12,3,1,1,1}
0x34fb {15827,169,21,5,5,3,1,1,1}
0x34fd {113,113,113,6,5,5,1,1,1}
0x34ff {8174,8174,19,19,1,1,1,1,1,1}
0x3503 {5447,145,39,15,7}
0x3507 {8177,8177,15,15,6,6}
0x350b {112,112,10,10,5,5}
0x350d {301,301,36,36,2,2}
0x350f {11797,137,25,11,11,5,1}
0x3513 {1771,1771,6,6,5,5}
0x3515 {156,156,8,8,6,6}
0x3517 {16369,70,12,5,5,4,2}
0x351b {14315,199,45,22,4,2,2}
0x351d {2032,96,33,21,6,2,2}
0x351f {2026,2026,20,20,8,8,1,1}
0x3523 {8174,8174,5,5,4,4}
0x3527 {14315,57,35,6,6,3,3}
0x352b {241,241,36,13,6,5,2}
0x352d {16369,145,33,10,8,2,2}
0x352f {1081,1081,5,5,5,5,2,2}
0x3533 {16369,172,33,5,3,3,3}
0x3535 {16369,251,18,15,3,2,2}
0x3537 {1288,1288,10,10,4,4,2,2}
0x353b {8177,8177,29,29,3,3,2,2}
0x353d {3542,3542,19,19,5,5,2,2}
0x353f {451,451,32,9,3,3,1,1,1}
0x3543 {7147,7147,7,7,5,5}
0x3547 {11797,237,20,9,8,7,2}
0x354b {16369,292,39,5,5,5,2}
0x354d {15827,81,26,13,3,2,2}
0x354f {1008,1008,7,7,3,3,2,2}
0x3553 {139,139,26,5,3,3,2}
0x3555 {28,28,3,3,2,2,2}
0x3557 {2541,2541,21,21,2,2,2,2}
0x355b {46,46,8,8,2,2,2,2}
0x355d {8177,8177,32,32,2,2,2,2}
0x355f {16369,83,38,6,2,2,2,2,1}
0x3563 {46,26,14,6,4,2,2}
0x3567 {8174,8174,37,37,3,3,2,2}
0x356b {7987,7987,26,26,2,2,2,2}
0x356d {172,172,2,2,2,2,2,2}
0x356f {14315,191,12,11,9,2,2,2,1}
0x3573 {7860,7860,9,9,5,5,2,2}
0x3575 {8177,8177,29,29,2,2,2,2}
0x3577 {16369,205,21,13,7,2,2,2,1}
0x357b {14315,95,21,11,7,2,2,2,1}
0x357d {5447,96,23,5,5,2,2,2,1}
0x357f {6127,6127,30,30,2,2,1,1,1,1}
0x3583 {172,172,6,6,2,2}
0x3587 {14315,353,23,13,7,2,1}
0x358b {16369,145,30,9,6,2,2}
0x358d {112,20,12,2,2,2,2}
0x358f {8177,8177,16,16,6,6,1,1}
0x3593 {5101,115,50,15,7,5,3}
0x3597 {4078,4078,11,11,5,5,2,2}
0x359b {7891,7891,10,10,2,2,2,2}
0x359d {532,532,40,40,2,2,2,2}
0x359f {5320,158,42,10,3,3,1,1,1}
0x35a3 {16369,243,28,16,4,2,2}
0x35a7 {6127,6127,11,11,4,4,2,2}
0x35ab {854,854,8,8,2,2,2,2}
0x35ad {7891,7891,2,2,2,2,2,2}
0x35af {1691,1691,17,4,4,2,2,2,1}
0x35b3 {7987,7987,20,20,2,2,2,2}
0x35b5 {10,10,2,2,2,2,2,2}
0x35b7 {5101,68,8,2,2,2,2,2,1}
0x35bb {28,14,10,2,2,2,2,2,1}
0x35bd {1939,58,23,2,2,2,2,2,1}
0x35bf {2716,2716,17,17,7,7,1,1,1,1}
0x35c3 {1939,1939,39,5,5,2,1}
0x35c7 {2716,2716,15,15,4,4,1,1}
0x35cb {3052,3052,4,4,3,3,2,2}
0x35cd {8174,8174,19,19,2,2,2,2}
0x35cf {5447,308,31,10,7,4,1,1,1}
0x35d3 {1226,1226,18,18,3,3,2,2}
0x35d7 {49,49,49,4,4,2,2,2,1}
0x35db {16369,33,33,2,2,2,2,2,1}
0x35dd {451,451,32,2,2,2,2,2,1}
0x35df {1764,1764,14,14,6,6,1,1,1,1}
0x35e3 {8177,8177,15,15,4,4,1,1}
0x35e7 {15827,127,21,4,4,4,1,1,1}
0x35eb {16369,114,38,4,4,2,2,2,1}
0x35ed {4431,4431,14,2,2,2,2,2,1}
0x35ef {6118,6118,19,19,4,4,1,1,1,1}
0x35f3 {1519,89,22,5,5,4,1,1,1}
0x35f5 {113,113,113,12,6,2,2,2,1}
0x35f7 {406,406,22,22,4,4,1,1,1,1}
0x35fb {496,496,30,30,5,5,1,1,1,1}
0x35fd {6127,6127,17,17,5,5,1,1,1,1}
0x35ff {113,113,24,10,1,1,1,1,1,1,1}
0x3603 {112,36,10,2,1}
0x3607 {2716,2716,12,12,1,1}
0x360b {203,203,24,24,2,2}
0x360d {46,46,2,2,2,2}
0x360f {14315,439,63,21,1,1,1}
0x3613 {2590,2590,25,25,5,5}
0x3617 {16369,290,9,9,7,2,1}
0x361b {15827,251,18,2,2,2,1}
0x361d {14315,79,37,2,2,2,1}
0x361f {1891,1891,28,28,1,1,1,1}
0x3623 {8177,8177,21,21,4,4}
0x3627 {1519,324,16,10,9,4,1}
0x362b {16369,125,34,7,7,2,2}
0x362d {5101,229,27,2,2,2,2}
0x362f {570,570,15,15,5,5,1,1}
0x3633 {91,91,16,7,7,2,1}
0x3637 {8177,8177,36,36,2,2,1,1}
0x363b {70,70,10,10,2,2,1,1}
0x363d {8177,8177,18,18,2,2,1,1}
0x363f {751,169,35,9,1,1,1,1,1}
0x3643 {7860,7860,11,11,5,5}
0x3647 {113,113,113,7,5,4,1}
0x364b {4081,125,20,8,8,3,3}
0x364d {113,113,113,14,3,2,2}
0x364f {2541,2541,21,21,6,6,1,1}
0x3653 {1771,1771,27,27,7,5,3}
0x3657 {6118,6118,19,19,5,5,2,2}
0x365b {8177,8177,29,29,2,2,2,2}
0x365d {8176,8176,26,26,2,2,2,2}
0x365f {5447,217,39,8,7,5,1,1,1}
0x3663 {16369,211,35,8,8,2,1}
0x3667 {2373,2373,23,23,3,3,1,1}
0x366b {358,358,17,17,2,2,2,2}
0x366d {1567,1567,2,2,2,2,2,2}
0x366f {2032,50,33,10,9,2,1,1,1}
0x3673 {6127,6127,5,5,5,5,1,1}
0x3677 {113,113,29,14,6,2,1,1,1}
0x367b {5101,119,23,15,6,2,1,1,1}
0x367d {1519,138,40,5,5,2,1,1,1}
0x367f {6496,6496,24,24,1,1,1,1,1,1}
0x3683 {7147,7147,16,16,2,2}
0x3687 {5447,138,28,15,7,2,1}
0x368b {16369,79,51,8,4,2,2}
0x368f {2032,2032,7,7,7,7,1,1}
0x3693 {2032,116,24,10,4,3,3}
0x3697 {7147,7147,33,33,8,8,2,2}
0x369b {8174,8174,21,21,2,2,2,2}
0x369d {637,637,19,19,2,2,2,2}
0x369f {15827,312,26,8,7,5,1,1,1}
0x36a3 {15827,200,42,8,4,2,2}
0x36a7 {1350,1350,25,25,6,6,2,2}
0x36ab {1891,1891,34,34,2,2,2,2}
0x36ad {112,112,2,2,2,2,2,2}
0x36af {113,113,113,8,8,2,2,2,1}
0x36b3 {496,496,33,33,2,2,2,2}
0x36b7 {3241,3241,34,2,2,2,2,2,1}
0x36bb {14315,351,38,2,2,2,2,2,1}
0x36bd {5447,141,47,2,2,2,2,2,1}
0x36bf {7987,7987,13,13,6,6,1,1,1,1}
0x36c3 {5341,327,23,2,2,2,1}
0x36c7 {3052,3052,23,23,2,2,1,1}
0x36cb {496,496,11,11,2,2,2,2}
0x36cf {14315,61,49,14,10,2,1,1,1}
0x36d3 {8177,8177,28,28,2,2,2,2}
0x36d7 {5101,182,13,2,2,2,2,2,1}
0x36db {112,2,2,2,2,2,2,2,1}
0x36dd {16369,2,2,2,2,2,2,2,1}
0x36df {7126,7126,26,26,2,2,1,1,1,1}
0x36e3 {154,154,4,4,2,2,1,1}
0x36e7 {451,451,32,6,5,2,1,1,1}
0x36eb {609,609,30,2,2,2,2,2,1}
0x36ed {10,2,2,2,2,2,2,2,1}
0x36ef {8177,8177,16,16,2,2,1,1,1,1}
0x36f3 {5341,234,27,7,7,2,1,1,1}
0x36f7 {7860,7860,26,26,2,2,1,1,1,1}
0x36fb {7987,7987,19,19,2,2,1,1,1,1}
0x36fd {8174,8174,34,34,2,2,1,1,1,1}
0x36ff {301,26,26,9,1,1,1,1,1,1,1}
0x3703 {7606,7606,24,24,1,1}
0x3707 {1351,206,46,6,1,1,1}
0x370b {15827,90,23,11,5,2,1}
0x370f {7891,7891,42,42,1,1,1,1}
0x3713 {16369,193,27,18,4,4,1}
0x3717 {1008,1008,13,13,4,4,1,1}
0x371b {265,265,10,10,2,2,1,1}
0x371d {122,122,11,11,2,2,1,1}
0x371f {14315,221,48,20,1,1,1,1,1}
0x3723 {3241,146,43,17,4,4,1}
0x3727 {8177,8177,6,6,6,6,1,1}
0x372b {8176,8176,57,57,3,3,2,2}
0x372f {15827,144,67,17,4,3,1,1,1}
0x3733 {7147,7147,19,19,7,7,1,1}
0x3737 {5447,134,20,6,6,2,1,1,1}
0x373b {1691,1691,15,14,6,2,1,1,1}
0x373d {16369,172,14,12,5,2,1,1,1}
0x373f {238,238,22,22,1,1,1,1,1,1}
0x3743 {16369,236,45,17,8,2,1}
0x3747 {406,406,15,15,6,6,1,1}
0x374b {2373,2373,29,29,4,4,2,2}
0x374f {241,241,33,7,6,3,1,1,1}
0x3753 {172,172,7,7,3,3,2,2}
0x3757 {16369,47,37,23,6,2,2,2,1}
0x375b {5447,165,23,2,2,2,2,2,1}
0x375d {181,181,54,2,2,2,2,2,1}
0x375f {8177,8177,6,6,6,6,1,1,1,1}
0x3763 {8177,8177,27,27,2,2,1,1}
0x3767 {1057,1057,20,14,9,2,1,1,1}
0x376b {5320,44,35,2,2,2,2,2,1}
0x376f {112,112,50,50,2,2,1,1,1,1}
0x3773 {15827,293,11,11,9,2,1,1,1}
0x3777 {6127,6127,26,26,2,2,1,1,1,1}
0x377b {4074,4074,23,23,2,2,1,1,1,1}
0x377d {1764,1764,28,28,2,2,1,1,1,1}
0x377f {3556,48,32,8,1,1,1,1,1,1,1}
0x3783 {14315,131,53,12,1,1,1}
0x3787 {7987,7987,27,27,1,1,1,1}
0x378b {6118,6118,32,32,4,4,1,1}
0x378f {5101,65,31,18,1,1,1,1,1}
0x3793 {8177,8177,28,28,5,5,1,1}
0x3797 {1006,314,35,14,5,3,1,1,1}
0x379b {13321,87,14,9,6,2,1,1,1}
0x379f {8176,8176,11,11,1,1,1,1,1,1}
0x37a3 {376,376,28,28,5,5,1,1}
0x37a7 {16369,179,34,9,5,3,1,1,1}
0x37ab {16369,179,64,17,6,2,2,2,1}
0x37af {637,637,14,14,4,4,1,1,1,1}
0x37b3 {571,571,14,5,5,2,1,1,1}
0x37b7 {482,482,15,15,2,2,1,1,1,1}
0x37bb {8177,8177,24,24,2,2,1,1,1,1}
0x37bd {16,16,4,4,2,2,1,1,1,1}
0x37bf {5101,5101,17,13,1,1,1,1,1,1,1}
0x37c3 {916,916,10,10,1,1,1,1}
0x37c7 {637,76,19,7,1,1,1,1,1}
0x37cb {5447,97,47,15,4,3,1,1,1}
0x37cf {7798,7798,36,36,1,1,1,1,1,1}
0x37d3 {5341,86,32,9,6,3,1,1,1}
0x37d7 {7651,7651,23,23,4,4,1,1,1,1}
0x37db {1008,1008,13,13,2,2,1,1,1,1}
0x37df {1351,225,39,13,1,1,1,1,1,1,1}
0x37e3 {16369,124,59,10,1,1,1,1,1}
0x37e7 {2032,2032,28,28,1,1,1,1,1,1}
0x37eb {7651,7651,28,28,6,6,1,1,1,1}
0x37ef {16369,260,69,19,1,1,1,1,1,1,1}
0x37f3 {3542,3542,26,26,1,1,1,1,1,1}
0x37f7 {1176,104,10,10,1,1,1,1,1,1,1}
0x37fb {11797,56,35,13,1,1,1,1,1,1,1}
0x37fd {141,141,22,8,1,1,1,1,1,1,1}
0x37ff {8177,8177,1,1,1,1,1,1,1,1,1,1}
0x3803 {10,10,1,1}
0x3807 {15827,180,1,1,1}
0x380b {113,113,113,3,1}
0x380f {8177,8177,1,1,1,1}
0x3813 {1939,94,37,19,1}
0x3817 {1008,1008,26,26,1,1}
0x381b {8177,8177,28,28,1,1}
0x381f {31,31,1,1,1,1,1}
0x3823 {5101,146,50,12,1}
0x3827 {1771,1771,14,14,1,1}
0x382b {7860,7860,26,26,3,3}
0x382f {5101,146,25,6,1,1,1}
0x3833 {8177,8177,21,21,1,1}
0x3837 {15827,124,23,9,1,1,1}
0x383b {70,6,6,6,1,1,1}
0x383f {2526,2526,1,1,1,1,1,1}
0x3843 {151,151,24,18,1}
0x3847 {1002,1002,8,8,1,1}
0x384b {1891,1891,24,24,3,3}
0x384f {420,420,18,18,1,1,1}
0x3853 {8176,8176,19,19,5,5}
0x3857 {2032,248,28,10,9,3,1}
0x385b {5447,137,16,9,5,2,1}
0x385f {8177,8177,18,18,1,1,1,1}
0x3863 {2373,2373,23,23,1,1}
0x3867 {16369,317,19,19,1,1,1}
0x386b {15827,171,30,5,5,2,1}
0x386f {616,616,18,18,1,1,1,1}
0x3873 {805,90,10,5,1,1,1}
0x3877 {8177,8177,29,29,1,1,1,1}
0x387b {7126,7126,21,21,1,1,1,1}
0x387f {113,113,1,1,1,1,1,1,1}
0x3887 {8177,8177,30,30,1,1}
0x388b {490,490,13,13,5,5}
0x388f {4081,368,32,12,1,1,1}
0x3893 {1939,1939,4,4,4,4}
0x3897 {2249,68,23,7,5,3,1}
0x389b {16369,38,24,10,4,4,1}
0x389f {1008,1008,31,31,1,1,1,1}
0x38a3 {116,116,52,52,4,4}
0x38a7 {14315,165,29,11,8,4,1}
0x38ab {5320,108,27,10,4,3,2}
0x38af {7987,7987,15,15,6,6,1,1}
0x38b3 {343,224,31,5,4,3,1}
0x38b7 {6118,6118,39,39,7,7,1,1}
0x38bb {451,451,22,22,3,3,1,1}
0x38bf {5341,135,45,14,1,1,1,1,1}
0x38c7 {241,241,34,14,1,1,1}
0x38cb {5447,143,45,15,4,3,1}
0x38cf {110,110,21,21,1,1,1,1}
0x38d3 {14315,57,39,17,4,3,1}
0x38d7 {8177,8177,12,12,4,4,1,1}
0x38db {172,172,4,4,2,2,1,1}
0x38df {5447,39,24,14,1,1,1,1,1}
0x38e3 {4,4,4,4,1,1,1}
0x38e7 {496,496,25,25,1,1,1,1}
0x38eb {8177,8177,20,20,4,4,1,1}
0x38ef {16369,138,44,18,1,1,1,1,1}
0x38f3 {8174,8174,27,27,1,1,1,1}
0x38f7 {13321,223,37,7,1,1,1,1,1}
0x38fb {16369,39,39,21,1,1,1,1,1}
0x38ff {28,28,1,1,1,1,1,1,1,1}
0x3907 {496,496,22,22,1,1}
0x390b {1764,1764,8,8,3,3}
0x390f {16369,55,52,18,1,1,1}
0x3913 {106,106,9,9,4,4}
0x3917 {5447,140,34,16,6,3,1}
0x391b {4081,261,25,12,4,4,1}
0x391f {8177,8177,43,43,1,1,1,1}
0x3927 {16369,55,30,12,4,3,1}
0x392b {5341,161,33,3,3,3,3}
0x392f {854,854,18,18,3,3,1,1}
0x3933 {16369,324,23,11,8,3,1}
0x3937 {2541,2541,16,16,6,6,1,1}
0x393b {8176,8176,32,32,3,3,1,1}
0x393f {1519,167,16,16,1,1,1,1,1}
0x3947 {5447,308,27,9,8,4,1}
0x394b {1691,1691,11,3,3,3,3}
0x394f {6127,6127,17,17,6,6,1,1}
0x3953 {172,172,23,10,4,3,3}
0x3957 {3542,3542,37,37,3,3,2,2}
0x395b {2373,2373,32,32,3,3,2,2}
0x395f {616,48,28,12,7,3,1,1,1}
0x3967 {2653,2653,9,9,3,3,1,1}
0x396b {6118,6118,34,34,3,3,2,2}
0x396f {16369,99,21,15,6,3,1,1,1}
0x3973 {8177,8177,3,3,3,3,1,1}
