0x8000 {}
0xc49b {2154,2154,22,16,6,4,4}
0xc49d {749,749,29,29,7,7,4}
0xc49f {32751,32751,21,21,8,8,1,1}
0xc4a3 {47,47,47,47,11,11}
0xc4a5 {7604,7604,9,9,4,4}
0xc4a7 {4079,177,40,27,12,4,4}
0xc4a9 {32751,32751,36,36,4,4}
0xc4ab {1244,324,59,10,10,7,4}
0xc4ad {64881,197,31,22,7,5,4}
0xc4af {3890,3890,45,45,13,13,4,4}
0xc4b1 {31666,31666,59,59,4,4}
0xc4b3 {64881,598,56,7,6,6,4}
0xc4b5 {7145,7145,19,19,8,7,4}
0xc4b7 {24557,24557,63,63,10,10,4,4}
0xc4b9 {16367,313,35,32,12,5,5}
0xc4bb {568,568,42,42,6,6,3,3}
0xc4bd {32751,32751,43,43,4,4,4,4}
0xc4bf {65519,360,57,24,6,6,1,1,1}
0xc4c3 {4364,4364,56,56,9,9}
0xc4c5 {325,325,21,21,4,4}
0xc4c7 {1937,1937,35,18,10,4,1}
0xc4c9 {8174,8174,31,31,11,11}
0xc4cb {64881,335,44,22,10,5,5}
0xc4cd {65519,237,49,31,13,8,3}
0xc4cf {32369,32369,28,28,7,7,1,1}
0xc4d1 {32369,32369,23,23,10,10}
0xc4d3 {65519,309,79,36,6,4,4}
0xc4d5 {23606,388,50,19,15,4,3}
0xc4d7 {28642,28642,4,4,4,4,4,4}
0xc4d9 {4079,4079,32,32,12,6,3}
0xc4db {24557,24557,64,64,6,6,2,2}
0xc4dd {1720,1720,18,18,10,10,2,2}
0xc4df {63441,315,41,22,12,4,1,1,1}
0xc4e3 {16367,547,57,20,4,4,1}
0xc4e5 {13091,343,81,9,9,6,4}
0xc4e7 {1889,1889,33,33,8,8,1,1}
0xc4e9 {57321,595,52,13,4,4,4}
0xc4eb {31666,31666,68,68,12,12,4,4}
0xc4ed {7145,7145,29,29,7,7,2,2}
0xc4ef {9255,517,40,21,7,7,1,1,1}
0xc4f1 {5099,639,77,21,15,4,1}
0xc4f3 {803,803,35,35,9,9,1,1}
0xc4f5 {32750,32750,27,27,7,7,4,4}
0xc4f7 {65519,120,110,20,7,4,1,1,1}
0xc4f9 {32369,32369,42,42,8,8,1,1}
0xc4fb {14306,648,54,5,5,5,1,1,1}
0xc4fd {65519,343,93,21,7,7,1,1,1}
0xc4ff {188,188,31,31,1,1,1,1,1,1}
0xc503 {569,569,11,11,11}
0xc505 {4079,428,82,9,9}
0xc507 {236,236,38,38,12,12}
0xc509 {16367,139,53,38,13}
0xc50b {32750,32750,69,69,7,7}
0xc50d {32751,32751,63,63,5,5}
0xc50f {57321,535,75,9,9,5,1}
0xc513 {32751,32751,38,38,6,6}
0xc515 {3050,3050,31,31,5,5}
0xc517 {614,614,14,10,5,4,4}
0xc519 {32751,32751,28,28,4,4}
0xc51b {16367,495,45,21,11,4,4}
0xc51d {21467,352,31,19,13,4,4}
0xc51f {2092,2092,35,35,6,6,1,1}
0xc523 {12248,12248,27,27,7,7}
0xc525 {30689,30689,27,27,4,4}
0xc527 {4353,565,13,13,5,4,4}
0xc529 {294,294,4,4,4,4}
0xc52b {7985,323,21,21,12,4,4}
0xc52d {218,218,55,13,9,4,4}
0xc52f {32369,32369,52,52,4,4,4,4}
0xc531 {7889,7889,4,4,4,4}
0xc533 {65519,243,52,15,10,7,3}
0xc535 {21829,487,36,23,8,8,3}
0xc537 {914,914,15,15,4,4,4,4}
0xc539 {65519,426,27,21,8,6,3}
0xc53b {1006,1006,38,38,6,6,4,4}
0xc53d {852,852,29,29,4,4,4,4}
0xc53f {5339,594,61,6,6,6,1,1,1}
0xc543 {32751,32751,26,26,8,8}
0xc545 {664,664,8,8,8,8}
0xc547 {63441,39,39,16,7,4,4}
0xc549 {495,495,24,24,4,4}
0xc54b {239,154,49,10,10,4,4}
0xc54d {64881,25,25,19,8,4,3}
0xc54f {494,494,50,50,7,7,3,3}
0xc551 {238,238,112,112,4,4}
0xc553 {6494,534,43,24,14,6,3}
0xc555 {4079,4079,27,25,3,3,2}
0xc557 {32751,32751,58,58,10,10,2,2}
0xc559 {13091,628,12,12,3,3,3}
0xc55b {32748,32748,53,53,5,5,2,2}
0xc55d {24557,24557,42,42,7,7,2,2}
0xc55f {55319,550,50,6,6,6,2,2,1}
0xc563 {1937,1937,46,24,11,8,4}
0xc565 {3554,168,62,10,8,8,3}
0xc567 {2028,2028,46,46,9,9,3,3}
0xc569 {59039,661,59,9,9,5,3}
0xc56b {7649,7649,27,27,5,5,2,2}
0xc56d {32750,32750,42,42,2,2,2,2}
0xc56f {64881,529,14,9,9,5,5,2,1}
0xc571 {3839,1012,57,17,11,4,4}
0xc573 {28642,28642,37,37,11,11,3,3}
0xc575 {32751,32751,48,48,5,5,2,2}
0xc577 {16367,586,62,34,12,4,4,2,1}
0xc579 {6116,6116,46,46,5,5,3,3}
0xc57b {64881,304,74,13,7,4,4,2,1}
0xc57d {2651,2651,47,34,8,4,4,2,1}
0xc57f {32751,32751,47,47,6,6,1,1,1,1}
0xc583 {28642,28642,10,10,10,10}
0xc585 {3890,3890,36,36,4,4}
0xc587 {64881,391,82,23,7,7,1}
0xc589 {16360,16360,31,31,4,4}
0xc58b {16367,334,19,19,4,4,4}
0xc58d {57321,223,67,34,5,2,2}
0xc58f {1007,1007,52,52,12,12,1,1}
0xc593 {299,299,29,7,7,5,4}
0xc595 {63441,442,58,9,8,8,3}
0xc597 {24548,24548,41,41,8,8,3,3}
0xc599 {3554,370,56,18,3,3,3}
0xc59b {194,194,21,21,10,10,2,2}
0xc59d {32750,32750,36,36,4,4,2,2}
0xc59f {9255,359,48,20,14,6,1,1,1}
0xc5a3 {13091,234,67,22,12,6,4}
0xc5a5 {3839,1012,69,15,4,4,4}
0xc5a7 {4583,4583,41,41,8,8,4,4}
0xc5a9 {4079,183,68,9,9,5,3}
0xc5ab {236,236,51,51,9,9,2,2}
0xc5ad {579,579,21,21,2,2,2,2}
0xc5af {8174,582,34,27,15,4,4,2,1}
0xc5b1 {65519,209,27,21,12,2,2}
0xc5b3 {7889,7889,41,41,8,8,2,2}
0xc5b5 {32748,32748,73,73,2,2,2,2}
0xc5b7 {7145,7145,19,19,11,2,2,2,1}
0xc5b9 {4583,4583,38,38,10,10,2,2}
0xc5bb {21829,186,46,37,10,2,2,2,1}
0xc5bd {449,449,30,13,10,2,2,2,1}
0xc5bf {32750,32750,25,25,6,6,1,1,1,1}
0xc5c3 {42971,331,75,19,9,5,1}
0xc5c5 {7985,7985,46,16,4,4,4}
0xc5c7 {31666,31666,39,39,9,9,1,1}
0xc5c9 {63441,393,39,9,9,5,5}
0xc5cb {6461,6461,40,40,3,3,3,3}
0xc5cd {1244,1244,16,16,8,8,2,2}
0xc5cf {1269,1269,34,7,6,6,1,1,1}
0xc5d1 {104,104,13,13,5,4,4}
0xc5d3 {10652,10652,40,40,4,4,4,4}
0xc5d5 {1349,1349,10,10,10,10,2,2}
0xc5d7 {299,109,44,24,5,4,4,2,1}
0xc5d9 {10906,10906,45,45,11,11,2,2}
0xc5db {65519,353,47,23,8,2,2,2,1}
0xc5dd {64881,254,85,16,13,2,2,2,1}
0xc5df {7145,7145,18,18,6,6,1,1,1,1}
0xc5e3 {1007,1007,65,65,7,7,1,1}
0xc5e5 {32750,32750,36,36,5,5,3,3}
0xc5e7 {16367,795,66,29,5,4,1,1,1}
0xc5e9 {24557,24557,11,11,4,4,4,4}
0xc5eb {57321,447,39,39,9,4,4,2,1}
0xc5ed {65519,61,42,22,13,2,2,2,1}
0xc5ef {264,264,16,16,4,4,1,1,1,1}
0xc5f1 {1244,1244,16,16,4,4,1,1}
0xc5f3 {63441,365,76,24,6,5,1,1,1}
0xc5f5 {16367,396,68,21,8,8,4,2,1}
0xc5f7 {1007,1007,66,66,4,4,1,1,1,1}
0xc5f9 {57321,549,67,20,17,6,1,1,1}
0xc5fb {2030,2030,31,31,7,7,1,1,1,1}
0xc5fd {32751,32751,7,7,7,7,1,1,1,1}
0xc5ff {4079,297,104,17,1,1,1,1,1,1,1}
0xc603 {7145,263,74,20,1}
0xc605 {16367,471,34,21,7}
0xc607 {10694,10694,14,14,1,1}
0xc609 {57321,95,95,12,12}
0xc60b {12266,12266,44,44,11,11}
0xc60d {32748,32748,14,14,2,2}
0xc60f {614,614,6,6,1,1,1}
0xc613 {7096,7096,48,48,11,11}
0xc615 {32751,32751,51,51,11,11}
0xc617 {13319,129,59,28,9,4,1}
0xc619 {23606,23606,14,14,3,3}
0xc61b {63441,555,18,18,9,2,1}
0xc61d {21467,150,60,22,7,2,1}
0xc61f {9749,9749,27,27,1,1,1,1}
0xc623 {325,325,47,47,7,7}
0xc625 {10214,10214,50,50,4,4}
0xc627 {57321,527,41,34,10,4,1}
0xc629 {32751,32751,4,4,4,4}
0xc62b {9255,151,73,12,7,4,4}
0xc62d {57321,475,47,13,7,2,2}
0xc62f {24548,24548,71,71,4,4,1,1}
0xc631 {4,4,4,4,4,4}
0xc633 {16367,51,29,16,5,4,1}
0xc635 {1937,1937,49,25,5,2,2}
0xc637 {1517,1517,4,4,4,4,1,1}
0xc639 {1349,309,28,27,5,4,1}
0xc63b {28642,28642,79,79,4,4,1,1}
0xc63d {7145,7145,4,4,4,4,1,1}
0xc63f {21829,525,45,35,1,1,1,1,1}
0xc643 {23606,23606,23,23,11,11}
0xc645 {32751,32751,27,27,8,8}
0xc647 {3053,41,41,20,8,4,1}
0xc649 {32748,32748,39,39,4,4}
0xc64b {65519,401,18,16,12,4,4}
0xc64d {449,449,30,10,6,4,3}
0xc64f {495,495,20,20,5,5,1,1}
0xc653 {494,494,16,16,14,4,3}
0xc655 {14306,162,36,18,3,3,3}
0xc657 {1076,1076,17,17,4,4,3,3}
0xc659 {14306,224,54,22,3,3,3}
0xc65b {32751,32751,23,23,6,6,2,2}
0xc65d {32750,32750,60,60,4,4,2,2}
0xc65f {4076,600,29,14,11,4,1,1,1}
0xc663 {3673,3673,35,15,13,4,1}
0xc665 {65519,20,20,20,3,3,3}
0xc667 {24557,24557,27,27,3,3,1,1}
0xc669 {16367,81,48,23,3,3,3}
0xc66b {31604,31604,53,53,11,11,2,2}
0xc66d {1041,1041,56,56,2,2,2,2}
0xc66f {64881,538,9,9,9,4,1,1,1}
0xc671 {21829,339,74,23,5,4,1}
0xc673 {1889,1889,29,29,5,5,1,1}
0xc675 {824,824,32,32,8,8,2,2}
0xc677 {65519,230,39,13,13,4,1,1,1}
0xc679 {10779,10779,23,23,3,3,1,1}
0xc67b {42971,829,18,18,15,4,1,1,1}
0xc67d {21829,435,70,11,10,4,1,1,1}
0xc67f {10694,10694,53,53,1,1,1,1,1,1}
0xc683 {32751,32751,56,56,10,10}
0xc685 {28628,28628,22,22,10,10}
0xc687 {5099,469,45,8,8,7,1}
0xc689 {1844,1844,8,8,8,8}
0xc68b {2539,2539,24,18,4,4,4}
0xc68d {21829,181,77,12,5,2,2}
0xc68f {31666,31666,40,40,10,10,1,1}
0xc693 {65519,552,61,21,6,6,4}
0xc695 {365,365,114,17,8,4,3}
0xc697 {1007,1007,12,12,4,4,4,4}
0xc699 {7145,449,89,13,3,3,3}
0xc69b {4076,4076,26,26,7,7,2,2}
0xc69d {257,257,30,30,7,7,2,2}
0xc69f {57321,134,83,10,9,7,1,1,1}
0xc6a3 {2714,258,37,17,16,7,4}
0xc6a5 {21467,105,97,26,17,4,3}
0xc6a7 {28628,28628,31,31,8,8,3,3}
0xc6a9 {21467,766,74,13,3,3,3}
0xc6ab {1349,1349,72,72,9,9,2,2}
0xc6ad {8174,8174,66,66,2,2,2,2}
0xc6af {63441,631,60,20,10,4,3,2,1}
0xc6b1 {341,341,22,22,5,2,2}
0xc6b3 {10694,10694,21,21,10,10,2,2}
0xc6b5 {10219,10219,18,18,2,2,2,2}
0xc6b7 {239,154,29,22,12,2,2,2,1}
0xc6b9 {4072,4072,19,19,10,10,2,2}
0xc6bb {59039,334,43,14,10,2,2,2,1}
0xc6bd {21829,567,45,22,9,2,2,2,1}
0xc6bf {24557,24557,30,30,7,7,1,1,1,1}
0xc6c3 {57321,191,26,16,16,2,1}
0xc6c5 {55319,395,82,12,5,2,2}
0xc6c7 {4665,4665,36,36,4,4,1,1}
0xc6c9 {614,614,22,12,6,4,3}
0xc6cb {10214,10214,43,43,9,9,2,2}
0xc6cd {4583,4583,53,53,2,2,2,2}
0xc6cf {16367,339,25,9,6,5,1,1,1}
0xc6d3 {5318,5318,34,34,10,10,2,2}
0xc6d5 {1514,1514,34,34,2,2,2,2}
0xc6d7 {63441,380,58,36,9,2,2,2,1}
0xc6d9 {27543,27543,39,39,2,2,2,2}
0xc6db {13091,201,24,2,2,2,2,2,1}
0xc6dd {2714,604,28,2,2,2,2,2,1}
0xc6df {15224,15224,55,55,9,9,1,1,1,1}
0xc6e3 {32748,32748,38,38,4,4,1,1}
0xc6e5 {24557,24557,51,51,7,7,2,2}
0xc6e7 {21829,391,31,6,6,6,1,1,1}
0xc6e9 {1286,1286,36,36,4,4,2,2}
0xc6eb {365,365,83,7,7,2,2,2,1}
0xc6ed {3239,189,44,2,2,2,2,2,1}
0xc6ef {32751,32751,64,64,4,4,1,1,1,1}
0xc6f1 {32751,32751,4,4,4,4,1,1}
0xc6f3 {65519,165,73,29,12,7,1,1,1}
0xc6f5 {239,154,75,37,13,2,2,2,1}
0xc6f7 {194,194,4,4,4,4,1,1,1,1}
0xc6f9 {16367,322,24,24,7,4,1,1,1}
0xc6fb {4583,4583,24,24,4,4,1,1,1,1}
0xc6fd {3260,3260,40,40,4,4,1,1,1,1}
0xc6ff {55319,451,57,33,1,1,1,1,1,1,1}
0xc703 {2028,2028,26,26,1,1}
0xc705 {46,46,46,46,8,8}
0xc707 {4079,4079,49,26,1,1,1}
0xc709 {10214,10214,43,43,7,7}
0xc70b {57321,317,36,17,10,7,1}
0xc70d {21829,28,28,7,7,2,1}
0xc70f {12266,12266,42,42,1,1,1,1}
0xc713 {47507,346,29,19,4,4,1}
0xc715 {57321,172,40,16,11,7,4}
0xc717 {32750,32750,47,47,7,7,1,1}
0xc719 {494,324,20,20,13,4,1}
0xc71b {32751,32751,23,23,4,4,1,1}
0xc71d {24548,24548,46,46,4,4,1,1}
0xc71f {13091,251,66,41,1,1,1,1,1}
0xc723 {65519,505,49,22,4,4,1}
0xc725 {10652,468,56,17,17,6,4}
0xc727 {32751,32751,27,27,6,6,1,1}
0xc729 {63441,116,83,16,9,4,3}
0xc72b {494,494,31,31,8,8,3,3}
0xc72d {32751,32751,69,69,7,7,2,2}
0xc72f {7649,161,68,9,9,6,1,1,1}
0xc733 {325,325,27,27,9,9,1,1}
0xc735 {32750,32750,64,64,7,7,2,2}
0xc737 {5339,202,55,16,10,6,1,1,1}
0xc739 {299,299,52,52,5,5,1,1}
0xc73b {21829,147,55,20,9,7,1,1,1}
0xc73d {7145,533,61,7,7,7,1,1,1}
0xc73f {9532,9532,31,31,1,1,1,1,1,1}
0xc743 {21829,158,44,29,10,8,1}
0xc745 {239,239,15,15,4,4,4}
0xc747 {1472,1472,39,39,6,6,1,1}
0xc749 {5339,388,74,18,11,4,4}
0xc74b {32751,32751,68,68,8,8,4,4}
0xc74d {418,418,16,16,6,6,2,2}
0xc74f {4079,553,92,9,9,5,1,1,1}
0xc753 {32750,32750,17,17,7,7,3,3}
0xc755 {7985,7985,21,21,11,11,2,2}
0xc757 {55319,447,84,19,12,6,6,2,1}
0xc759 {32748,32748,84,84,6,6,2,2}
0xc75b {3050,400,32,11,11,2,2,2,1}
0xc75d {21829,421,9,9,9,2,2,2,1}
0xc75f {6461,6461,6,6,6,6,1,1,1,1}
0xc763 {299,299,14,14,4,4,1,1}
0xc765 {16364,16364,20,20,7,7,2,2}
0xc767 {13091,495,23,19,15,6,1,1,1}
0xc769 {32751,32751,34,34,10,10,2,2}
0xc76b {7145,167,47,12,12,2,2,2,1}
0xc76d {365,365,114,2,2,2,2,2,1}
0xc76f {32750,32750,58,58,11,11,1,1,1,1}
0xc771 {50,50,20,20,4,4,1,1}
0xc773 {21467,105,57,10,7,7,1,1,1}
0xc775 {64881,186,70,36,7,2,2,2,1}
0xc777 {27543,27543,27,27,4,4,1,1,1,1}
0xc779 {11051,681,56,32,15,4,1,1,1}
0xc77b {10204,10204,29,29,4,4,1,1,1,1}
0xc77d {30689,30689,32,32,4,4,1,1,1,1}
0xc77f {47507,273,69,17,1,1,1,1,1,1,1}
0xc783 {5099,5099,51,27,1,1,1}
0xc785 {13091,332,104,22,9,6,1}
0xc787 {1769,1769,31,31,1,1,1,1}
0xc789 {57321,377,36,11,11,4,1}
0xc78b {15608,15608,44,44,8,8,1,1}
0xc78d {12266,12266,50,50,4,4,1,1}
0xc78f {13091,966,41,22,1,1,1,1,1}
0xc793 {32751,32751,48,48,14,14,1,1}
0xc795 {32748,32748,81,81,7,7,3,3}
0xc797 {13091,548,46,24,11,4,1,1,1}
0xc799 {32369,32369,25,25,3,3,1,1}
0xc79b {1937,1937,46,20,6,6,1,1,1}
0xc79d {57321,442,81,17,9,6,1,1,1}
0xc79f {3050,3050,46,46,1,1,1,1,1,1}
0xc7a3 {10906,10906,29,29,6,6,1,1}
0xc7a5 {4079,4079,62,62,4,4,4,4}
0xc7a7 {23606,384,29,20,12,4,1,1,1}
0xc7a9 {10652,10652,33,33,4,4,3,3}
0xc7ab {65519,474,52,16,6,6,6,2,1}
0xc7ad {4353,172,48,17,7,2,2,2,1}
0xc7af {1007,1007,47,47,6,6,1,1,1,1}
0xc7b3 {1762,1762,36,36,6,6,1,1,1}
0xc7b5 {5099,369,29,16,7,2,2,2,1}
0xc7b7 {30644,30644,72,72,4,4,1,1,1,1}
0xc7b9 {13091,295,32,24,16,4,1,1,1}
0xc7bb {24557,24557,41,41,4,4,1,1,1,1}
0xc7bd {10214,10214,4,4,4,4,1,1,1,1}
0xc7bf {21467,330,57,14,1,1,1,1,1,1,1}
0xc7c3 {32369,32369,50,50,1,1,1,1}
0xc7c5 {110,110,29,29,7,7,1,1}
0xc7c7 {14306,104,62,14,1,1,1,1,1}
0xc7c9 {32751,32751,44,44,5,5,1,1}
0xc7cb {5339,175,68,15,6,5,1,1,1}
0xc7cd {13091,125,39,15,6,5,1,1,1}
0xc7cf {1804,1804,56,56,1,1,1,1,1,1}
0xc7d3 {239,239,239,24,6,6,1,1,1}
0xc7d5 {64881,771,46,28,10,4,3,2,1}
0xc7d7 {2651,2651,17,17,8,8,1,1,1,1}
0xc7d9 {374,244,85,19,16,4,1,1,1}
0xc7db {28642,28642,47,47,8,8,1,1,1,1}
0xc7dd {30689,30689,55,55,4,4,1,1,1,1}
0xc7df {64881,107,91,14,1,1,1,1,1,1,1}
0xc7e3 {4079,167,106,34,1,1,1,1,1}
0xc7e5 {21829,261,40,16,13,10,1,1,1}
0xc7e7 {32750,32750,37,37,1,1,1,1,1,1}
0xc7e9 {65519,53,53,19,8,4,1,1,1}
0xc7eb {4079,4079,44,44,8,8,1,1,1,1}
0xc7ed {232,232,23,23,9,9,1,1,1,1}
0xc7ef {42971,435,83,16,1,1,1,1,1,1,1}
0xc7f1 {263,263,24,24,1,1,1,1,1}
0xc7f3 {356,356,16,16,1,1,1,1,1,1}
0xc7f5 {27543,27543,53,53,8,8,1,1,1,1}
0xc7f7 {65519,446,58,25,1,1,1,1,1,1,1}
0xc7f9 {238,238,23,23,1,1,1,1,1,1}
0xc7fb {569,569,39,24,1,1,1,1,1,1,1}
0xc7fd {42971,235,35,9,1,1,1,1,1,1,1}
0xc7ff {10219,10219,1,1,1,1,1,1,1,1,1,1}
0xc803 {10204,10204,29,29}
0xc805 {24557,24557,83,83}
0xc807 {65519,79,54,21,1}
0xc809 {290,290,10,10}
0xc80b {3554,106,55,12,9}
0xc80d {65519,399,84,20,12}
0xc80f {1769,1769,30,30,1,1}
0xc813 {65519,323,51,13,13}
0xc815 {6494,8,8,8,8}
0xc817 {23606,23606,36,36,11,11}
0xc819 {23606,264,67,19,3}
0xc81b {10779,10779,44,44,7,7}
0xc81d {7096,7096,64,64,11,11}
0xc81f {64881,311,74,29,1,1,1}
0xc823 {65519,383,59,16,7}
0xc825 {21829,495,61,19,13}
0xc827 {1769,1769,8,8,8,8}
0xc829 {4079,196,76,16,11}
0xc82b {32750,32750,61,61,6,6}
0xc82d {32751,32751,57,57,7,7}
0xc82f {16367,265,60,34,9,7,1}
0xc833 {12266,12266,34,34,6,6}
0xc835 {32750,32750,35,35,6,6}
0xc837 {63441,411,67,18,10,6,1}
0xc839 {32751,32751,56,56,11,11}
0xc83b {57321,543,83,6,6,6,1}
0xc83d {5099,5099,23,23,14,4,1}
0xc83f {15732,15732,49,49,1,1,1,1}
0xc843 {299,24,14,8,8}
0xc845 {55319,307,9,9,9}
0xc847 {32748,32748,49,49,7,7}
0xc849 {2651,71,26,10,9}
0xc84b {1007,1007,35,35,6,6}
0xc84d {2030,2030,26,26,10,10}
0xc84f {63441,256,27,27,6,5,1}
0xc853 {3554,3554,27,27,6,6}
0xc855 {1517,1517,62,62,10,10}
0xc857 {4353,549,72,26,6,5,5}
0xc859 {2324,2324,38,38,9,9}
0xc85b {21829,94,55,29,6,5,5}
0xc85d {63441,63,36,26,6,6,6}
0xc85f {24557,24557,33,33,8,8,1,1}
0xc863 {4665,4665,53,53,6,6}
0xc865 {1844,1844,18,18,6,6}
0xc867 {10652,772,44,28,18,5,1}
0xc869 {7145,7145,47,47,9,9}
0xc86b {21829,57,57,17,6,5,4}
0xc86d {21467,82,19,19,9,2,2}
0xc86f {31666,31666,33,33,11,11,1,1}
0xc873 {65519,582,66,15,8,5,1}
0xc875 {16367,450,82,7,7,4,4}
0xc877 {32751,32751,53,53,7,7,1,1}
0xc879 {21467,811,25,16,7,7,1}
0xc87b {12248,12248,50,50,5,5,1,1}
0xc87d {47,47,20,20,7,7,1,1}
0xc87f {2539,2539,50,13,1,1,1,1,1}
0xc883 {418,418,29,13,9}
0xc885 {1269,1269,65,24,13}
0xc887 {7649,7649,51,51,5,5}
0xc889 {365,365,114,30,4}
0xc88b {30644,30644,25,25,5,5}
0xc88d {4583,4583,48,48,9,9}
0xc88f {65519,211,11,11,11,4,1}
0xc893 {46,46,46,46,6,6}
0xc895 {4076,4076,40,40,6,6}
0xc897 {7649,603,48,14,12,8,5}
0xc899 {4079,4079,49,49,4,4}
0xc89b {110,110,29,29,6,6,4}
0xc89d {21829,141,76,10,6,6,4}
0xc89f {10906,10906,17,17,8,8,1,1}
0xc8a3 {110,110,48,48,10,10}
0xc8a5 {32751,32751,29,29,9,9}
0xc8a7 {13091,536,26,26,9,9,5}
0xc8a9 {10524,10524,55,55,9,9}
0xc8ab {1269,1269,79,21,12,5,4}
0xc8ad {1769,1769,30,30,6,6,5}
0xc8af {32369,32369,51,51,5,5,5,5}
0xc8b3 {64881,793,70,5,5,5,5}
0xc8b5 {65519,477,18,18,7,4,4}
0xc8b7 {488,488,24,24,7,7,5,5}
0xc8b9 {239,239,31,18,16,6,4}
0xc8bb {803,803,38,38,7,7,3,3}
0xc8bd {238,238,112,112,5,5,4,4}
0xc8bf {16367,847,29,11,11,5,1,1,1}
0xc8c3 {32751,32751,31,31,10,10}
0xc8c5 {8874,8874,34,34,8,8}
0xc8c7 {9255,195,53,13,11,4,1}
0xc8c9 {1007,1007,35,35,12,12}
0xc8cb {63441,55,55,32,4,4,4}
0xc8cd {65519,449,62,32,6,6,3}
0xc8cf {236,236,38,38,5,5,1,1}
0xc8d3 {16367,342,53,21,8,5,4}
0xc8d5 {13091,305,49,14,14,4,3}
0xc8d7 {32751,32751,43,43,7,7,4,4}
0xc8d9 {57321,217,54,7,7,7,3}
0xc8db {10214,10214,38,38,8,8,2,2}
0xc8dd {1079,1079,36,36,8,8,2,2}
0xc8df {57321,291,36,25,10,5,1,1,1}
0xc8e3 {57321,181,48,22,4,4,1}
0xc8e5 {8174,366,33,9,9,4,4}
0xc8e7 {32750,32750,29,29,6,6,1,1}
0xc8e9 {13091,478,74,15,9,5,5}
0xc8eb {7145,7145,37,37,11,11,4,4}
0xc8ed {32748,32748,42,42,10,10,2,2}
0xc8ef {299,69,49,24,12,5,1,1,1}
0xc8f3 {16364,16364,20,20,6,6,1,1}
0xc8f5 {27543,27543,4,4,4,4,4,4}
0xc8f7 {47507,823,61,9,9,4,1,1,1}
0xc8f9 {8174,8174,25,25,10,10,1,1}
0xc8fb {299,299,52,12,6,5,1,1,1}
0xc8fd {59039,725,81,21,9,4,1,1,1}
0xc8ff {4665,4665,44,44,1,1,1,1,1,1}
0xc903 {21467,232,56,15,10}
0xc905 {64881,167,19,12,12}
0xc907 {32750,32750,38,38,9,9}
0xc90b {10219,10219,9,9,9,9}
0xc90d {2028,2028,37,37,9,9}
0xc90f {365,365,114,14,8,5,1}
0xc913 {24548,24548,57,57,6,6}
0xc915 {4583,4583,11,11,7,7}
0xc917 {57321,728,45,18,10,5,5}
0xc919 {10214,10214,37,37,13,13}
0xc91b {1349,399,61,18,15,8,4}
0xc91d {1004,136,37,17,8,4,4}
0xc91f {1006,1006,28,28,7,7,1,1}
0xc923 {27543,27543,34,34,4,4}
0xc925 {3050,3050,41,41,3,3}
0xc927 {21467,383,60,37,5,5,3}
0xc929 {30689,30689,39,39,4,4}
0xc92b {47507,973,37,9,9,3,3}
0xc92d {263,263,24,24,3,3,3}
0xc92f {16360,16360,42,42,11,11,3,3}
0xc933 {11051,528,40,18,9,5,3}
0xc935 {4079,4079,68,13,8,8,3}
0xc937 {12266,12266,31,31,9,9,3,3}
0xc939 {1853,1853,60,11,8,8,3}
0xc93b {32750,32750,19,19,5,5,3,3}
0xc93d {2143,2143,35,35,7,7,3,3}
0xc93f {59039,393,32,25,10,5,1,1,1}
0xc943 {32750,32750,20,20,11,11}
0xc945 {1007,1007,33,33,10,10}
0xc947 {42971,399,60,27,16,4,4}
0xc949 {104,104,13,13,4,4}
0xc94b {57321,317,63,28,10,3,3}
0xc94d {4079,453,63,25,10,4,3}
0xc94f {32751,32751,34,34,12,12,3,3}
0xc953 {65519,507,66,24,8,6,3}
0xc955 {5099,474,66,20,3,3,3}
0xc957 {31988,31988,37,37,9,9,3,3}
0xc959 {63441,370,80,24,3,3,3}
0xc95b {7889,7889,35,35,5,5,3,3}
0xc95d {10906,10906,32,32,6,6,3,3}
0xc95f {21829,76,20,11,9,5,3,3,1}
0xc963 {8174,184,41,15,9,8,4}
0xc965 {3540,60,60,18,11,3,3}
0xc967 {32369,32369,35,35,7,7,3,3}
0xc969 {64881,551,19,19,13,7,3}
0xc96b {2028,2028,11,11,7,7,3,3}
0xc96d {7889,7889,63,63,3,3,2,2}
0xc96f {21829,382,62,18,10,6,3,3,1}
0xc973 {30689,30689,59,59,3,3,3,3}
0xc975 {31604,31604,7,7,7,7,3,3}
0xc977 {194,194,24,8,7,3,3,3,1}
0xc979 {32751,32751,22,22,6,6,3,3}
0xc97b {239,239,239,11,6,3,3,3,1}
0xc97d {57321,43,43,25,6,4,3,3,1}
0xc97f {6494,6494,40,40,8,8,1,1,1,1}
0xc983 {7145,7145,31,31,8,8}
0xc985 {15224,15224,46,46,5,5}
0xc987 {21829,255,70,21,7,7,1}
0xc98b {65519,337,29,29,7,5,5}
0xc98d {16367,684,88,19,7,4,3}
0xc98f {294,294,10,10,6,6,1,1}
0xc993 {65519,315,53,5,5,5,3}
0xc995 {14306,394,70,13,3,3,3}
0xc997 {32751,32751,34,34,7,7,3,3}
0xc999 {63441,141,3,3,3,3,3}
0xc99b {28628,28628,33,33,9,9,3,3}
0xc99d {1517,1517,82,82,6,6,3,3}
0xc99f {1622,192,81,20,3,3,1,1,1}
0xc9a3 {21467,144,71,7,7,7,4}
0xc9a5 {4353,703,30,30,11,6,3}
0xc9a7 {404,404,32,32,8,8,3,3}
