0x4000 {}
0x4329 {9750,306,26,20,12}
0x432a {32752,296,48,20,7}
0x432b {16368,16368,20,20,5,5}
0x432c {32752,260,49,16,6}
0x432d {8173,8173,24,24,6,6}
0x432e {14314,14314,27,27,7,7}
0x432f {1287,67,33,5,5,5,1}
0x4330 {112,112,112,112}
0x4331 {1008,1008,9,9,5}
0x4332 {32752,237,59,9,9}
0x4333 {10653,10653,24,24,6,6}
0x4334 {24558,382,43,19,8}
0x4335 {14314,14314,30,30,7,7}
0x4336 {16367,16367,33,33,6,6}
0x4337 {4584,206,33,28,6,6,1}
0x4338 {496,496,25,25,5}
0x4339 {915,915,30,30,5,5}
0x433a {240,240,31,31,5,5}
0x433b {10780,390,56,12,9,8,1}
0x433c {665,665,9,9,9,9}
0x433d {3891,205,65,11,9,6,1}
0x433e {32752,217,27,27,9,5,1}
0x433f {5446,5446,44,44,1,1,1,1}
0x4341 {16367,16367,34,34}
0x4342 {15826,15826,23,23}
0x4343 {3795,265,62,15,9}
0x4344 {1245,1245,17,17}
0x4345 {1255,1255,15,15,9}
0x4346 {6462,563,41,12,4}
0x4347 {419,419,13,13,6,6}
0x4348 {5446,5446,17,17}
0x4349 {4666,174,34,19,10}
0x434a {7146,110,19,6,6}
0x434b {8173,8173,18,18,7,7}
0x434c {1350,256,11,11,11}
0x434d {11796,11796,24,24,8,8}
0x434e {5319,5319,13,13,3,3}
0x434f {32370,405,28,20,7,5,1}
0x4351 {7146,109,35,26,9}
0x4352 {1008,134,67,18,5}
0x4353 {15826,15826,30,30,5,5}
0x4354 {32752,214,8,8,8}
0x4355 {3261,3261,48,48,8,8}
0x4356 {2031,2031,32,32,8,8}
0x4357 {32752,158,30,6,6,4,2}
0x4358 {24558,383,12,12,5}
0x4359 {16368,16368,44,44,6,6}
0x435a {265,265,17,17,5,5}
0x435b {32752,156,60,14,8,2,2}
0x435c {16368,16368,11,11,6,6}
0x435d {1770,1770,40,9,9,2,2}
0x435e {1008,1008,66,15,8,6,2}
0x435f {12267,12267,6,6,6,6,1,1}
0x4361 {32752,172,56,18,6}
0x4362 {4584,342,42,21,9}
0x4363 {15987,15987,49,49,8,8}
0x4364 {580,580,22,17,3}
0x4365 {5100,5100,24,24,7,7}
0x4366 {237,237,50,50,8,8}
0x4367 {24558,146,42,10,7,5,1}
0x4368 {4584,162,39,20,11}
0x4369 {153,153,11,11,9,9}
0x436a {16368,16368,26,26,7,7}
0x436b {27544,49,6,6,6,2,2}
0x436c {16367,16367,34,34,3,3}
0x436d {32752,408,47,2,2,2,2}
0x436e {7890,40,40,20,9,2,2}
0x436f {5100,5100,30,30,5,5,1,1}
0x4370 {32370,156,24,23,11}
0x4371 {15826,15826,57,57,8,8}
0x4372 {12267,12267,42,42,8,8}
0x4373 {1350,570,41,19,9,7,1}
0x4374 {16368,16368,20,20,5,5}
0x4375 {24558,187,51,12,9,2,2}
0x4376 {195,35,22,15,11,2,2}
0x4377 {15733,15733,65,65,9,9,1,1}
0x4378 {8173,8173,17,17,5,5}
0x4379 {4666,182,63,23,6,6,1}
0x437a {1008,1008,53,12,12,5,2}
0x437b {240,240,31,31,6,6,1,1}
0x437c {3891,169,37,15,5,5,1}
0x437d {14307,14307,19,19,6,6,1,1}
0x437e {14314,14314,11,11,8,8,1,1}
0x437f {32752,297,29,20,1,1,1,1,1}
0x4381 {16368,16368,45,45}
0x4382 {16367,16367,56,56}
0x4383 {1770,1770,37,6,1}
0x4384 {5100,5100,24,24}
0x4385 {32752,655,23,7,7}
0x4386 {32752,174,48,21,9}
0x4387 {861,861,32,32,1,1}
0x4388 {2029,2029,43,43}
0x4389 {24558,188,36,30,11}
0x438a {32752,404,22,21,9}
0x438b {5340,5340,32,32,8,8}
0x438c {3240,475,42,16,6}
0x438d {14307,14307,37,37,7,7}
0x438e {804,804,30,30,5,5}
0x438f {1042,18,18,16,1,1,1}
0x4391 {1008,82,48,9,7}
0x4392 {24558,176,64,14,11}
0x4393 {15795,15795,37,37,6,6}
0x4394 {32752,346,44,17,5}
0x4395 {195,195,7,7,5,5}
0x4396 {569,569,43,43,7,7}
0x4397 {1770,1770,47,18,6,3,1}
0x4398 {32752,75,37,5,5}
0x4399 {1805,1805,35,35,7,7}
0x439a {1938,1938,46,46,7,7}
0x439b {24558,136,22,20,7,5,1}
0x439c {3795,3795,10,10,5,5}
0x439d {1008,101,7,7,7,7,1}
0x439e {48,48,48,17,12,3,1}
0x439f {16368,16368,37,37,1,1,1,1}
0x43a1 {4584,208,72,21,6}
0x43a2 {1890,1890,34,19,9}
0x43a3 {1518,1518,45,45,6,6}
0x43a4 {7146,347,30,8,8}
0x43a5 {2713,2713,29,29,9,9}
0x43a6 {15826,15826,66,66,3,3}
0x43a7 {9750,500,51,24,13,3,1}
0x43a8 {32370,66,43,15,9}
0x43a9 {15826,15826,12,12,5,5}
0x43aa {189,189,27,27,2,2}
0x43ab {78,78,78,15,7,6,2}
0x43ac {16368,16368,28,28,4,4}
0x43ad {24558,460,54,11,6,2,2}
0x43ae {804,231,36,11,10,3,2}
0x43af {4759,4759,40,40,5,5,1,1}
0x43b1 {3795,3795,30,30,8,8}
0x43b2 {14314,14314,5,5,5,5}
0x43b3 {4584,270,34,18,7,5,1}
0x43b4 {853,853,17,17,5,5}
0x43b5 {32752,252,65,19,7,2,2}
0x43b6 {24558,412,65,19,7,2,2}
0x43b7 {1770,1770,33,33,6,6,1,1}
0x43b8 {4080,4080,24,24,10,10}
0x43b9 {496,496,8,8,8,7,1}
0x43ba {32370,217,29,7,7,3,2}
0x43bb {1805,1805,47,47,5,5,1,1}
0x43bc {326,40,22,10,5,5,1}
0x43bd {5100,5100,8,8,8,8,1,1}
0x43be {2175,2175,23,23,7,7,1,1}
0x43bf {1509,97,35,7,1,1,1,1,1}
0x43c1 {3795,3795,40,19,1}
0x43c2 {32752,110,52,14,6}
0x43c3 {225,225,13,13,1,1}
0x43c4 {32752,320,54,20,10}
0x43c5 {16368,16368,24,24,10,10}
0x43c6 {1287,1287,13,13,7,7}
0x43c7 {32752,58,58,23,1,1,1}
0x43c8 {915,155,45,17,9}
0x43c9 {16367,16367,23,23,8,8}
0x43ca {16368,16368,37,37,9,9}
0x43cb {1350,235,23,10,6,3,1}
0x43cc {16365,16365,14,14,9,9}
0x43cd {27544,334,47,11,6,5,1}
0x43ce {4666,298,46,28,8,3,1}
0x43cf {11796,11796,33,33,1,1,1,1}
0x43d1 {14314,14314,34,34,6,6}
0x43d2 {8173,8173,32,32,8,8}
0x43d3 {24558,92,62,10,8,3,1}
0x43d4 {1005,1005,36,36,5,5}
0x43d5 {32752,8,8,8,8,4,2}
0x43d6 {32752,280,16,16,7,4,2}
0x43d7 {16367,16367,15,15,8,8,1,1}
0x43d8 {16367,16367,45,45,5,5}
0x43d9 {32752,320,17,8,8,6,1}
0x43da {7650,290,30,11,11,5,2}
0x43db {13320,13320,30,30,8,8,1,1}
0x43dc {4080,150,11,11,8,5,1}
0x43dd {357,357,22,22,7,7,1,1}
0x43de {1690,1690,16,16,8,8,1,1}
0x43df {32752,395,54,18,1,1,1,1,1}
0x43e1 {7125,7125,10,10,1,1}
0x43e2 {11796,11796,33,33,7,7}
0x43e3 {1008,229,56,9,1,1,1}
0x43e4 {15987,15987,43,43,5,5}
0x43e5 {5319,107,13,13,9,5,1}
0x43e6 {47,47,47,5,5,5,1}
0x43e7 {16368,16368,10,10,1,1,1,1}
0x43e8 {13320,13320,36,36,5,5}
0x43e9 {4584,202,46,5,5,5,1}
0x43ea {1350,35,35,5,2,2,2}
0x43eb {423,423,33,33,5,5,1,1}
0x43ec {24558,212,24,20,13,4,1}
0x43ed {5446,5446,20,20,5,5,1,1}
0x43ee {1005,1005,41,41,7,7,1,1}
0x43ef {32752,170,28,19,1,1,1,1,1}
0x43f0 {393,393,14,14,1,1}
0x43f1 {30690,402,9,9,1,1,1}
0x43f2 {4080,212,14,14,11,5,1}
0x43f3 {5340,5340,40,40,1,1,1,1}
0x43f4 {4666,116,56,17,9,5,1}
0x43f5 {16367,16367,12,12,7,7,1,1}
0x43f6 {112,112,112,112,7,7,1,1}
0x43f7 {216,216,9,9,1,1,1,1,1}
0x43f8 {32752,133,61,22,1,1,1}
0x43f9 {48,48,48,48,1,1,1,1}
0x43fa {2271,2271,23,23,2,2,1,1}
0x43fb {4666,273,50,16,1,1,1,1,1}
0x43fc {14314,14314,10,10,1,1,1,1}
0x43fd {30690,374,45,20,1,1,1,1,1}
0x43fe {12267,329,13,13,1,1,1,1,1}
0x43ff {4325,4325,1,1,1,1,1,1,1,1}
0x4401 {1690,1690}
0x4402 {3555,3555}
0x4403 {4666,133,56}
0x4404 {15826,15826}
0x4405 {7986,259,68}
0x4406 {642,117,48}
0x4407 {13005,13005,9,9}
0x4408 {73,73}
0x4409 {32370,326,84}
0x440a {30690,166,49}
0x440b {2031,2031,27,27}
0x440c {7146,277,79}
0x440d {16367,16367,16,16}
0x440e {1056,1056,22,22}
0x440f {1350,232,46,16,1}
0x4411 {4080,108,16}
0x4412 {4666,328,41}
0x4413 {15315,15315,25,25}
0x4414 {1320,1320,20}
0x4415 {1938,1938,29,29}
0x4416 {5445,5445,37,37}
0x4417 {24558,332,42,18,9}
0x4418 {804,336,59}
0x4419 {6117,6117,27,27}
0x441a {14314,14314,18,18}
0x441b {32752,126,43,17,11}
0x441c {15795,15795,45,45}
0x441d {1042,149,28,8,8}
0x441e {1845,1845,35,18,11}
0x441f {16368,16368,30,30,1,1}
0x4421 {195,35,21}
0x4422 {1008,108,53}
0x4423 {16368,16368,52,52}
0x4424 {32752,260,50}
0x4425 {349,349,51,51}
0x4426 {1350,1350,45,45}
0x4427 {326,326,37,20,10}
0x4428 {2652,286,27}
0x4429 {16368,16368,38,38}
0x442a {8173,8173,11,11}
0x442b {4080,11,11,11,9}
0x442c {3555,3555,33,33}
0x442d {1008,1008,39,21,9}
0x442e {32752,138,36,10,10}
0x442f {12267,12267,23,23,5,5}
0x4431 {16367,16367,32,32}
0x4432 {5100,5100,32,32}
0x4433 {24558,304,45,16,12}
0x4434 {1005,1005,26,26}
0x4435 {4584,68,24,9,6}
0x4436 {27,27,13,13,8}
0x4437 {16368,16368,23,23,8,8}
0x4438 {5100,5100,38,38}
0x4439 {4666,312,44,21,9}
0x443a {7890,259,24,14,9}
0x443b {1721,1721,9,9,5,5}
0x443c {32752,182,68,20,13}
0x443d {1518,1518,9,9,6,6}
0x443e {16367,16367,26,26,5,5}
0x443f {9750,9750,18,13,1,1,1}
0x4441 {32752,183,38}
0x4442 {4080,79,43}
0x4443 {405,405,16,16}
0x4444 {7146,352,4}
0x4445 {450,450,16,16}
0x4446 {15987,15987,26,26}
0x4447 {32752,300,5,5,5}
0x4448 {4666,393,4}
0x4449 {1763,1763,20,20}
0x444a {2031,2031,30,30}
0x444b {30690,395,56,14,5}
0x444c {7797,7797,4,4}
0x444d {7986,176,54,24,4}
0x444e {1008,1008,45,14,4}
0x444f {750,750,21,21,4,4}
0x4451 {11796,11796,39,39}
0x4452 {3261,3261,37,37}
0x4453 {4080,149,42,20,12}
0x4454 {1938,1938,23,23}
0x4455 {4584,143,16,16,4}
0x4456 {1566,1566,51,10,6}
0x4457 {16367,16367,16,16,4,4}
0x4458 {3795,3795,30,30}
0x4459 {4666,273,48,12,4}
0x445a {32752,343,42,19,13}
0x445b {16368,16368,46,46,5,5}
0x445c {1890,1890,30,22,4}
0x445d {8169,8169,32,32,4,4}
0x445e {14314,14314,22,22,6,6}
0x445f {699,699,44,13,10,4,1}
0x4461 {15733,15733,17,17}
0x4462 {5100,5100,39,39}
0x4463 {32752,182,27,16,13}
0x4464 {16367,16367,29,29}
0x4465 {804,336,62,6,6}
0x4466 {6462,614,64,15,4}
0x4467 {1518,1518,21,21,5,5}
0x4468 {5446,5446,11,11}
0x4469 {24558,355,42,14,13}
0x446a {27544,208,52,14,4}
0x446b {16367,16367,28,28,4,4}
0x446c {32752,76,26,26,4}
0x446d {5100,5100,32,32,5,5}
0x446e {825,825,29,29,4,4}
0x446f {10780,114,43,5,5,4,1}
0x4471 {1008,1008,24,23,7}
0x4472 {7986,181,25,25,8}
0x4473 {1175,1175,41,41,9,9}
0x4474 {10780,69,9,9,9}
0x4475 {1509,1509,16,16,4,4}
0x4476 {5446,5446,27,27,6,6}
0x4477 {30690,254,29,10,5,5,1}
0x4478 {4080,152,50,18,5}
0x4479 {5446,5446,40,40,5,5}
0x447a {16367,16367,24,24,4,4}
0x447b {1566,223,58,16,5,5,1}
0x447c {4080,4080,38,38,4,4}
0x447d {2155,2155,11,11,6,4,1}
0x447e {30690,531,21,15,13,4,1}
0x447f {2589,2589,33,33,1,1,1,1}
0x4481 {1042,277,45}
0x4482 {32752,128,18}
0x4483 {1938,1938,49,49}
0x4484 {32752,271,29}
0x4485 {5095,5095,30,30}
0x4486 {636,636,18,18}
0x4487 {24558,536,31,18,5}
0x4489 {171,171,22,22}
0x448a {15795,15795,33,33}
0x448b {32752,322,74,18,7}
0x448c {5100,5100,25,25}
0x448d {1770,410,55,13,10}
0x448e {5319,173,39,19,14}
0x448f {1805,1805,39,39,8,8}
0x4491 {4073,4073,29,29}
0x4492 {4080,4080,16,16}
0x4493 {32752,374,22,19,4}
0x4494 {615,615,23,23}
0x4495 {24558,217,40,5,5}
0x4496 {4584,320,47,8,3}
0x4497 {5340,5340,64,64,4,4}
0x4498 {16368,16368,30,30}
0x4499 {300,120,59,26,4}
0x449a {10220,10220,39,9,9}
0x449b {3555,3555,34,34,4,4}
0x449c {12267,25,25,19,8}
0x449d {5446,5446,40,40,8,8}
0x449e {5445,5445,31,31,8,8}
0x449f {30690,58,58,20,12,4,1}
0x44a1 {14314,14314,38,38}
0x44a2 {8169,8169,11,11}
0x44a3 {6117,61,27,8,8}
0x44a4 {240,240,33,33}
0x44a5 {6462,478,48,9,9}
0x44a6 {30690,535,52,19,7}
0x44a7 {5255,5255,8,8,8,8}
0x44a8 {16367,16367,34,34}
0x44a9 {1518,104,38,21,16}
0x44aa {300,300,41,9,2}
0x44ab {16368,16368,54,54,7,7}
0x44ac {1008,1008,39,23,6}
0x44ad {10653,10653,35,35,5,5}
0x44ae {16368,16368,25,25,7,7}
0x44af {1008,1008,86,5,5,4,2}
0x44b1 {24558,118,8,8,8}
0x44b2 {32752,194,27,27,10}
0x44b3 {8173,8173,27,27,8,8}
0x44b4 {1008,1008,44,18,3}
0x44b5 {16368,16368,38,38,7,7}
0x44b6 {3051,3051,22,22,3,3}
0x44b7 {496,496,20,20,5,4,3}
0x44b8 {7986,206,37,15,8}
0x44b9 {15315,15315,53,53,7,7}
0x44ba {14314,14314,32,32,5,5}
0x44bb {1255,1255,15,13,5,3,3}
0x44bc {237,237,17,17,8,8}
0x44bd {1008,1008,50,16,5,5,3}
0x44be {1042,213,17,14,12,5,2}
0x44bf {240,240,11,11,7,7,1,1}
0x44c1 {519,519,48,48}
0x44c2 {5100,5100,41,41}
0x44c3 {4080,51,16,16,7}
0x44c4 {1001,1001,7,7}
0x44c5 {4080,77,20,7,4}
0x44c6 {24558,172,62,16,6}
0x44c7 {5100,5100,34,34,4,4}
0x44c8 {69,69,4,4}
0x44c9 {1008,216,37,20,4}
0x44ca {4666,211,7,7,4}
0x44cb {15733,15733,30,30,8,8}
0x44cc {32752,42,4,4,4}
0x44cd {112,112,39,39,4,4}
0x44ce {15795,15795,28,28,4,4}
0x44cf {24558,328,51,28,9,4,1}
0x44d1 {1518,104,48,16,5}
0x44d2 {4080,135,51,13,12}
0x44d3 {45,45,13,13,4,4}
0x44d4 {24558,376,48,7,6}
0x44d5 {7125,7125,45,45,4,4}
0x44d6 {112,112,112,112,4,4}
0x44d7 {32752,4,4,4,4,4,4}
0x44d8 {10220,10220,27,23,4}
0x44d9 {5340,5340,22,22,4,4}
0x44da {4077,4077,30,30,6,6}
0x44db {9750,54,41,15,8,4,3}
0x44dc {1770,1770,59,59,4,4}
0x44dd {543,543,12,12,4,4,3}
0x44de {4080,324,16,6,6,4,3}
0x44df {1763,1763,13,13,4,4,1,1}
0x44e1 {32370,583,22,22,9}
0x44e2 {12267,71,58,9,9}
0x44e3 {15987,15987,41,41,4,4}
0x44e4 {4080,136,66,7,7}
0x44e5 {11796,11796,27,27,5,5}
0x44e6 {405,405,28,28,7,7}
0x44e7 {32752,383,51,19,9,4,1}
0x44e8 {32752,11,11,11,4}
0x44e9 {1005,1005,24,24,4,4}
0x44ea {5446,5446,23,23,4,4}
0x44eb {7146,232,64,10,8,4,4}
0x44ec {12267,12267,27,27,4,4}
0x44ed {1042,150,28,19,9,5,3}
0x44ee {32752,160,50,24,4,3,3}
0x44ef {14314,14314,16,16,5,5,1,1}
0x44f1 {14314,14314,38,38,4,4}
0x44f2 {419,419,23,23,4,4}
0x44f3 {1008,139,49,19,7,4,1}
0x44f4 {5446,5446,26,26,7,7}
0x44f5 {30690,154,57,11,10,4,4}
0x44f6 {32752,457,32,7,5,4,3}
0x44f7 {489,489,17,17,4,4,1,1}
0x44f8 {2325,2325,39,39,4,4}
0x44f9 {405,405,25,13,10,4,1}
0x44fa {4584,116,66,9,9,5,2}
0x44fb {5446,5446,16,16,6,6,1,1}
0x44fc {4080,164,33,6,6,6,1}
0x44fd {16367,16367,27,27,5,5,1,1}
0x44fe {11796,11796,19,19,7,7,1,1}
0x44ff {32752,28,28,19,1,1,1,1,1}
0x4501 {24558,118,34}
0x4502 {30690,200,31}
0x4503 {16367,16367,30,30}
0x4504 {30690,74,59}
0x4505 {608,608,52,52}
0x4506 {4077,4077,29,29}
0x4507 {10780,170,51,18,6}
0x4509 {2505,2505,35,35}
0x450a {112,112,21,21}
0x450b {4666,204,36,8,7}
0x450c {16367,16367,34,34}
0x450d {4080,266,75,12,6}
0x450e {76,76,21,21,8}
0x450f {1005,1005,21,21,8,8}
0x4511 {5100,5100,43,43}
0x4512 {15987,15987,30,30}
0x4513 {636,636,37,11,8}
0x4514 {4080,4080,28,28}
0x4515 {4584,96,24,16,12}
0x4516 {10220,10220,17,4,4}
0x4517 {2029,2029,21,21,4,4}
0x4518 {2365,2365,19,19}
0x4519 {1008,170,19,19,4}
0x451a {3555,187,53,20,9}
0x451b {15826,15826,31,31,5,5}
0x451c {32752,123,35,9,7}
0x451d {3795,3795,18,18,7,7}
0x451e {15826,15826,20,20,4,4}
0x451f {1008,52,52,10,10,4,1}
0x4521 {16367,16367,30,30}
0x4522 {111,111,8,8}
0x4523 {48,48,48,9,5}
0x4524 {1005,1005,49,49}
0x4525 {12267,289,56,18,8}
0x4526 {326,326,37,13,10}
0x4527 {5446,5446,45,45,8,8}
0x4528 {140,140,21,21}
0x4529 {4080,240,52,9,9}
0x452a {32752,156,70,18,2}
0x452b {6117,6117,31,31,7,7}
0x452c {24558,314,25,25,7}
0x452d {16368,16368,46,46,6,6}
0x452e {1287,1287,24,24,7,7}
0x452f {30690,178,55,17,9,5,2}
0x4531 {32752,94,68,8,8}
0x4532 {32752,366,39,17,8}
0x4533 {16368,16368,27,27,8,8}
0x4534 {496,496,23,23,6}
0x4535 {3261,3261,30,30,5,5}
0x4536 {450,450,31,31,4,4}
0x4537 {450,450,22,22,5,4,4}
0x4538 {32752,171,23,14,7}
0x4539 {111,111,15,15,7,7}
0x453a {393,393,24,24,9,9}
0x453b {32370,263,11,8,8,7,4}
0x453c {16368,16368,23,23,4,4}
0x453d {32752,344,52,11,10,4,4}
0x453e {24558,356,29,18,8,4,2}
0x453f {447,447,25,25,6,6,1,1}
0x4541 {16368,16368,24,24}
0x4542 {2325,2325,27,27}
0x4543 {32752,366,58,7,7}
0x4544 {16368,16368,18,18}
0x4545 {32752,135,73,16,9}
0x4546 {27544,200,39,23,7}
0x4547 {3891,3891,38,38,4,4}
0x4549 {24558,116,67,27,7}
0x454a {4584,266,13,6,2}
0x454b {90,90,7,7,6,6}
0x454c {1008,1008,36,26,4}
0x454d {8173,8173,41,41,6,6}
0x454e {615,615,34,34,8,8}
0x454f {32752,402,48,13,11,4,2}
0x4551 {4080,348,62,11,4}
0x4552 {7650,280,29,19,2}
0x4553 {1805,1805,30,30,10,10}
0x4554 {10220,10220,51,23,2}
0x4555 {804,804,14,14,2,2}
0x4556 {4759,4759,48,48,2,2}
0x4557 {32752,260,21,21,2,2,2}
0x4558 {32752,92,19,9,4}
0x4559 {15795,15795,40,40,4,4}
0x455a {112,112,34,34,2,2}
0x455b {12267,95,24,12,8,8,2}
0x455c {5193,5193,17,17,4,4}
0x455d {1770,410,31,21,4,4,2}
0x455e {1008,156,24,13,2,2,2}
0x455f {112,112,12,12,2,2,2,2}
0x4561 {1008,142,24,15,6}
0x4562 {4584,254,50,6,6}
0x4563 {4080,4080,38,38,6,6}
0x4564 {6117,205,37,7,7}
0x4565 {419,419,23,23,7,7}
0x4566 {1056,1056,19,19,8,8}
0x4567 {1007,67,39,14,8,4,4}
0x4568 {6495,175,17,17,8}
0x4569 {16368,16368,25,25,6,6}
0x456a {3795,3795,25,25,2,2}
0x456b {4584,72,30,9,7,4,2}
0x456c {14314,14314,54,54,8,8}
0x456d {24558,127,39,11,6,2,2}
0x456e {32752,291,6,6,6,6,2}
0x456f {4073,4073,33,33,5,5,2,2}
0x4571 {2589,2589,36,36,6,6}
0x4572 {14314,14314,44,44,6,6}
0x4573 {4584,112,72,16,9,3,3}
0x4574 {5319,5319,29,29,5,5}
0x4575 {10220,10220,30,12,10,9,2}
0x4576 {24558,154,16,16,10,5,2}
0x4577 {5446,5446,14,14,7,7,2,2}
0x4578 {4080,4080,25,25,4,4}
0x4579 {30690,267,35,18,6,4,4}
0x457a {1350,570,30,11,2,2,2}
0x457b {15315,15315,31,31,6,6,2,2}
0x457c {326,326,40,10,9,5,2}
0x457d {1770,1770,21,21,6,6,2,2}
0x457e {8173,8173,45,45,2,2,2,2}
0x457f {636,140,24,17,2,2,1,1,1}
0x4581 {461,461,30,30}
0x4582 {5446,5446,14,14}
0x4583 {7650,200,63,14,11}
0x4584 {3555,3555,32,32}
0x4585 {32752,170,36,8,4}
0x4586 {32752,382,53,10,8}
0x4587 {2248,2248,30,30,5,5}
0x4589 {9750,340,18,10,4}
0x458a {7890,13,13,6,6}
0x458b {16367,16367,14,14,4,4}
0x458c {4080,348,63,10,10}
0x458d {195,195,21,21,10,10}
0x458e {16365,16365,19,19,4,4}
0x458f {48,48,48,25,12,6,1}
0x4591 {24558,316,78,20,9}
0x4592 {580,580,60,19,10}
0x4593 {15826,15826,17,17,8,8}
0x4594 {4584,270,58,13,10}
0x4595 {3147,3147,21,21,8,8}
0x4596 {1518,1518,15,15,8,8}
0x4597 {1518,104,8,8,8,3,3}
0x4598 {12267,149,34,13,4}
0x4599 {14314,14314,40,40,4,4}
0x459a {915,915,30,30,6,6}
0x459b {1007,23,23,18,5,5,4}
0x459c {16368,16368,31,31,7,7}
0x459d {32752,296,26,6,4,4,4}
0x459e {4666,265,14,14,9,4,4}
0x459f {4077,4077,35,35,6,6,1,1}
0x45a1 {32752,295,38,10,6}
0x45a2 {27544,107,65,4,4}
0x45a3 {7097,7097,21,21,7,7}
0x45a4 {32370,91,21,15,3}
0x45a5 {15826,15826,33,33,4,4}
0x45a6 {16367,16367,15,15,6,6}
0x45a7 {12267,323,27,17,5,4,4}
0x45a9 {12267,12267,30,30,5,5}
0x45aa {5446,5446,44,44,2,2}
0x45ab {32370,282,49,23,10,4,2}
0x45ac {1005,1005,10,10,4,4}
0x45ad {1008,1008,64,14,11,2,2}
0x45ae {24558,284,46,15,9,6,2}
0x45af {13320,13320,23,23,4,4,2,2}
0x45b1 {615,615,21,21,6,6}
0x45b2 {357,357,10,10,4,4}
0x45b3 {10220,10220,46,16,6,4,4}
0x45b4 {16368,16368,29,29,3,3}
0x45b5 {2652,2652,36,36,7,2,2}
0x45b6 {32752,272,12,4,3,2,2}
0x45b7 {16367,16367,34,34,4,4,2,2}
0x45b8 {14307,14307,51,51,8,8}
0x45b9 {32752,225,42,20,11,7,4}
0x45ba {1008,1008,36,15,6,5,2}
0x45bb {4080,4080,24,24,5,5,2,2}
0x45bc {1080,205,64,19,5,4,3}
0x45bd {16365,16365,22,22,6,6,2,2}
0x45be {14314,14314,34,34,6,6,2,2}
0x45bf {6462,563,16,7,7,6,1,1,1}
0x45c1 {27544,156,32,14,7}
0x45c2 {24558,310,50,12,7}
0x45c3 {15826,15826,14,14,5,5}
0x45c4 {1008,119,42,20,7}
0x45c5 {225,225,8,8,4,4}
0x45c6 {16368,16368,33,33,4,4}
0x45c7 {4080,226,33,12,9,4,1}
0x45c9 {16368,16368,26,26,11,11}
0x45ca {13,13,6,6,6,6}
0x45cb {24558,14,14,3,3,3,3}
0x45cc {615,615,17,17,4,4}
0x45cd {1008,1008,38,24,6,6,4}
0x45ce {32752,125,38,13,12,6,4}
0x45cf {5095,5095,47,47,6,6,1,1}
0x45d1 {16367,16367,32,32,6,6}
0x45d2 {2248,2248,25,25,7,7}
0x45d3 {32370,181,55,14,4,4,4}
0x45d4 {7797,7797,28,28,6,6}
0x45d5 {30690,147,55,22,7,7,2}
0x45d6 {3795,169,27,7,7,7,2}
0x45d7 {1518,1518,67,67,4,4,2,2}
0x45d8 {16368,16368,35,35,4,4}
0x45d9 {1509,101,11,11,4,4,4}
0x45da {1518,293,24,6,6,6,2}
0x45db {5445,5445,27,27,8,8,2,2}
0x45dc {258,102,42,18,4,3,3}
0x45dd {14314,14314,12,12,4,4,2,2}
0x45de {12267,12267,15,15,6,6,2,2}
0x45df {32370,307,62,6,6,6,1,1,1}
0x45e1 {570,570,27,27,7,7}
0x45e2 {5319,5319,64,64,4,4}
0x45e3 {30690,106,42,9,9,4,1}
0x45e4 {14314,14314,28,28,7,7}
0x45e5 {32752,218,52,16,9,3,3}
0x45e6 {3555,233,24,15,6,4,4}
0x45e7 {7605,7605,21,21,4,4,1,1}
0x45e8 {357,357,22,22,8,8}
0x45e9 {258,102,12,7,7,4,4}
0x45ea {32752,156,58,13,2,2,2}
0x45eb {16368,16368,19,19,4,4,2,2}
0x45ec {4666,188,45,15,7,4,3}
0x45ed {1763,1763,15,15,7,7,2,2}
0x45ee {615,615,12,12,6,6,2,2}
0x45ef {7890,244,26,17,6,4,1,1,1}
0x45f1 {10220,10220,39,8,8,4,1}
0x45f2 {32752,350,47,14,6,4,2}
0x45f3 {111,111,20,20,5,5,1,1}
0x45f4 {7890,404,29,7,6,5,2}
0x45f5 {16368,16368,19,19,12,12,2,2}
0x45f6 {2713,2713,24,24,6,6,2,2}
0x45f7 {32370,265,46,13,13,4,1,1,1}
0x45f8 {32752,182,57,12,12,4,1}
0x45f9 {237,237,39,39,6,6,1,1}
0x45fa {4080,4080,38,38,2,2,2,2}
0x45fb {27544,136,31,20,7,5,1,1,1}
0x45fc {16367,16367,28,28,10,10,1,1}
0x45fd {24558,184,19,18,11,5,1,1,1}
0x45fe {1770,308,38,13,2,2,1,1,1}
0x45ff {2248,2248,34,34,1,1,1,1,1,1}
0x4601 {1008,1008,50}
0x4602 {16,16,16}
0x4603 {5319,5319,11,11}
0x4604 {1566,274,24}
0x4605 {2325,2325,20,20}
0x4606 {1175,1175,9,9}
0x4607 {4584,198,21,10,1}
0x4609 {16368,16368,29,29}
0x460a {2025,2025,45,45}
0x460b {1350,570,42,16,8}
0x460c {5446,5446,40,40}
0x460d {7650,400,46,22,6}
0x460e {10220,10220,64,8,7}
0x460f {15315,15315,40,40,1,1}
0x4611 {195,195,5,5}
0x4612 {16368,16368,12,12}
0x4613 {32752,362,42,5,5}
0x4614 {1805,1805,23,23}
0x4615 {1350,190,25,10,8}
0x4616 {3795,265,75,22,8}
0x4617 {112,112,28,28,5,5}
0x4618 {48,48,48,48}
0x4619 {78,78,78,15,11}
